-3.438831,56.430019,"""Scone PH2 6BB>01738 552323"""""
-5.667468,50.089328,"""Sennen Cove TR19 6JB>01736 871588"""""
-1.027841,54.077802,"""Sheriff Hutton YO60 6QG>01347 878660"""""
-6.430081,57.485675,"""Skye IV51 9PS>01470 582230"""""
-3.650824,50.29058,"""Slapton Sands TQ7 2QW>01548 580538"""""
-0.640544,50.868568,"""Slindon BN18 0RG>01243 814387"""""
-0.931258,54.170048,"""Slingsby YO62 4AN>01653 628335"""""
-3.243386,57.488724,"""Speyside by Craigellachie AB38 9SL>01340 810414"""""
-5.192059,51.930004,"""St David's SA62 6DW>01348 831376"""""
-0.274293,52.220442,"""St Neots PE19 2PR>01480 474404"""""
-2.866831,57.128038,"""Tarland by Deeside AB34 4UP>01339 881388"""""
-4.094931,50.553928,"""Tavistock PL19 9LQ>01822 618672"""""
-1.295654,53.148936,"""Teversal NG17 3JJ>01623 551838"""""
-0.058365,51.686146,"""Theobalds Park EN7 5HS>01992 620604"""""
-5.030821,50.448989,"""Tregurrian TR8 4AE>01637 860448"""""
-3.989807,50.998585,"""Umberleigh EX37 9DU>01769 560009"""""
-1.905377,50.885479,"""Verwood  New Forest BH21 8NQ>01202 822763"""""
-4.899843,50.233097,"""Veryan TR2 5PP>01872 501658"""""
-0.377188,51.389328,"""Walton on Thames KT12 3QG>01932 220392"""""
1.254648,52.929353,"""West Runton NR27 9NW>01263 837544"""""
-1.990634,51.990939,"""Winchcombe GL20 8NX>01242 620259"""""
-2.802297,54.360939,"""Windermere LA8 9JS>01539 821119"""""
-2.24403,52.408519,"""Wolverley DY10 3PX>01562 850909"""""
-0.168271,53.152867,"""Woodhall Spa LN10 6YU>01526 352911"""""
-3.5151,52.3049,"""Wyeside Campsite LD6 5LB>01597 810183"""""
